Trajectories
150
,,Snake_94:Head_M1,,,Snake_94:M2,,,Snake_94:M3,,,Snake_94:M4,,,Snake_94:M5,,,Snake_94:M6,,,Snake_94:M7,,,Snake_94:M8,,,Snake_94:M9,,,Snake_94:Vent_M10,,,Branch_1:OriginEnd,,,Branch_1:TargetEnd,,,Branch_1:OriginOther,,,Branch_1:TargetOther,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
12196,0,-84.0263,252.858,505.242,-154.011,264.381,497.402,-219.741,254.654,530.561,-292.575,264.305,554.17,-364.283,260.169,558.708,-422.384,214.292,556.688,,,,-555.748,240.423,565.801,-635.789,213.776,560.203,,,,,,,,,,,,,,,,-249.237,245.947,538.074,294.478,260.533,533.862,-922.135,222.762,561.075,690.426,278.352,542.85
12197,0,-84.0254,252.907,505.244,-153.837,264.154,497.447,-219.757,254.653,530.561,-292.595,264.333,554.173,-364.286,260.174,558.709,-422.386,214.301,556.688,,,,-555.738,240.39,565.816,-635.789,213.776,560.203,,,,,,,,,,,,,,,,-249.237,245.947,538.074,294.47,260.534,533.861,-922.08,222.883,561.046,690.426,278.352,542.85
12198,0,-84.026,252.858,505.242,-154.03,264.371,497.401,-219.73,254.623,530.553,-292.584,264.328,554.175,-364.285,260.172,558.709,-422.371,214.266,556.678,,,,-555.721,240.414,565.815,-635.789,213.776,560.203,,,,,,,,,,,,,,,,-249.237,245.947,538.074,294.448,260.511,533.796,-922.096,222.846,561.064,690.426,278.352,542.85
12199,0,-84.0421,252.884,505.243,-154.019,264.411,497.403,-219.739,254.622,530.553,-292.577,264.322,554.174,-364.263,260.141,558.705,-422.368,214.253,556.678,,,,-555.749,240.426,565.802,-635.789,213.776,560.203,,,,,,,,,,,,,,,,-249.237,245.947,538.074,294.47,260.533,533.861,-922.122,222.791,561.072,690.413,278.358,542.84
12200,0,-84.0424,252.886,505.243,-153.99,264.407,497.404,-219.749,254.653,530.556,-292.577,264.322,554.174,-364.282,260.167,558.708,-422.384,214.291,556.688,,,,-555.738,240.391,565.814,-635.789,213.776,560.203,,,,,,,,,,,,,,,,-249.243,246,538.056,294.448,260.516,533.788,-922.073,222.899,561.044,690.414,278.352,542.849
12201,0,-84.0423,252.886,505.243,-154.037,264.382,497.401,-219.758,254.654,530.555,-292.558,264.294,554.17,-364.264,260.143,558.705,-422.372,214.271,556.671,,,,-555.747,240.451,565.804,-635.789,213.776,560.203,,,,,,,,,,,,,,,,-249.245,246.012,538.054,294.469,260.588,533.79,-922.038,222.975,561.034,690.425,278.359,542.84
12202,0,-84.0423,252.886,505.243,-153.99,264.405,497.404,-219.742,254.654,530.555,-292.576,264.321,554.174,-364.282,260.168,558.708,-422.384,214.293,556.687,,,,-555.75,240.462,565.81,-635.789,213.776,560.203,,,,,,,,,,,,,,,,-249.244,246.009,538.055,294.47,260.542,533.852,-922.032,222.987,561.033,690.413,278.358,542.84
12203,0,-84.0061,252.914,505.228,-153.989,264.406,497.404,-219.749,254.654,530.55,-292.578,264.323,554.174,-364.286,260.173,558.709,-422.386,214.301,556.688,,,,-555.746,240.406,565.793,-635.81,213.747,560.205,,,,,,,,,,,,,,,,-249.244,246.007,538.055,294.469,260.544,533.843,-922.039,222.972,561.034,690.426,278.353,542.85
12204,0,-84.0053,252.915,505.228,-153.989,264.406,497.404,-219.742,254.654,530.549,-292.577,264.323,554.174,-364.307,260.202,558.712,-422.36,214.24,556.67,,,,-555.76,240.422,565.803,-635.792,213.769,560.203,,,,,,,,,,,,,,,,-249.244,246.007,538.055,294.452,260.522,533.796,-922.044,222.961,561.036,690.426,278.352,542.85
12205,0,-84.009,252.911,505.244,-153.989,264.406,497.404,-219.758,254.653,530.555,-292.6,264.337,554.174,-364.288,260.176,558.709,-422.364,214.242,556.675,,,,-555.748,240.457,565.81,-635.789,213.777,560.203,,,,,,,,,,,,,,,,-249.244,246.007,538.055,294.476,260.587,533.79,-922.042,222.932,561.038,690.428,278.383,542.839
12206,0,-84.0221,252.912,505.229,-154.015,264.407,497.403,-219.758,254.653,530.555,-292.578,264.323,554.174,-364.284,260.17,558.708,-422.399,214.33,556.693,,,,-555.749,240.462,565.812,-635.789,213.777,560.203,,,,,,,,,,,,,,,,-249.244,246.007,538.055,294.47,260.536,533.861,-922.049,222.949,561.037,690.413,278.359,542.84
12207,0,-84.0417,252.938,505.245,-153.99,264.406,497.404,-219.745,254.665,530.559,-292.577,264.322,554.174,-364.284,260.171,558.709,-422.389,214.314,556.688,,,,-555.758,240.475,565.782,-635.789,213.776,560.203,,,,,,,,,,,,,,,,-249.244,246.007,538.055,294.477,260.538,533.853,-922.077,222.966,561.04,690.425,278.359,542.84
12208,0,-84.0398,252.945,505.257,-153.856,264.182,497.449,-219.745,254.666,530.554,-292.765,264.594,554.133,-364.306,260.202,558.712,-422.398,214.334,556.685,,,,-555.759,240.477,565.781,-635.797,213.776,560.18,,,,,,,,,,,,,,,,-249.244,246.007,538.055,294.469,260.582,533.799,-922.045,222.96,561.036,690.426,278.352,542.85
12209,0,-84.0395,252.944,505.257,-153.988,264.389,497.409,-219.751,254.706,530.541,-292.63,264.38,554.179,-364.288,260.176,558.709,-422.4,214.341,556.684,,,,-555.747,240.46,565.816,-635.77,213.804,560.199,,,,,,,,,,,,,,,,-249.244,246.007,538.055,294.476,260.517,533.851,-922.076,222.968,561.04,690.426,278.352,542.85
12210,0,-84.0356,252.937,505.256,-153.979,264.431,497.39,-219.758,254.697,530.561,-292.762,264.59,554.133,-364.31,260.199,558.697,-422.399,214.341,556.685,,,,-555.75,240.461,565.806,-635.767,213.811,560.2,,,,,,,,,,,,,,,,-249.244,246.007,538.055,294.47,260.534,533.862,-922.137,222.835,561.071,690.426,278.352,542.85
12211,0,-84.0403,252.943,505.26,-153.968,264.432,497.406,-219.732,254.73,530.552,-292.725,264.617,554.136,-364.28,260.23,558.699,-422.399,214.34,556.685,,,,-555.758,240.475,565.782,-635.796,213.78,560.18,,,,,,,,,,,,,,,,-249.238,245.954,538.073,294.47,260.535,533.862,-922.171,222.762,561.08,690.426,278.352,542.85
12212,0,-84.0396,252.944,505.257,-153.992,264.427,497.388,-219.75,254.762,530.555,-292.741,264.626,554.135,-364.306,260.206,558.713,-422.414,214.376,556.69,,,,-555.742,240.473,565.792,-635.777,213.802,560.177,,,,,,,,,,,,,,,,-249.243,245.995,538.056,294.477,260.513,533.863,-922.173,222.758,561.08,690.414,278.351,542.849
12213,0,-84.0428,252.941,505.272,-153.993,264.427,497.387,-219.754,254.762,530.553,-292.747,264.629,554.136,-364.286,260.222,558.706,-422.381,214.404,556.681,,,,-555.745,240.525,565.804,-635.775,213.81,560.177,,,,,,,,,,,,,,,,-249.238,245.958,538.072,294.47,260.533,533.861,-922.164,222.777,561.078,690.404,278.331,542.85
12214,0,-84.0407,252.947,505.283,-153.992,264.427,497.388,-219.751,254.761,530.555,-292.737,264.623,554.135,-364.277,260.23,558.7,-422.393,214.443,556.687,,,,-555.73,240.507,565.792,-635.776,213.809,560.177,,,,,,,,,,,,,,,,-249.243,245.997,538.056,294.477,260.512,533.862,-922.159,222.788,561.077,690.426,278.352,542.85
12215,0,-84.0081,252.941,505.284,-153.875,264.285,497.45,-219.705,254.787,530.537,-292.716,264.609,554.135,-364.305,260.254,558.71,-422.414,214.392,556.69,,,,-555.745,240.526,565.804,-635.776,213.808,560.177,,,,,,,,,,,,,,,,-249.244,246.01,538.055,294.469,260.538,533.851,-922.162,222.816,561.075,690.414,278.352,542.849
12216,0,-84.0234,252.969,505.285,-153.965,264.446,497.39,-219.703,254.788,530.543,-292.715,264.608,554.135,-364.308,260.262,558.692,-422.396,214.435,556.687,,,,-555.768,240.549,565.786,-635.755,213.837,560.175,,,,,,,,,,,,,,,,-249.238,245.956,538.073,294.469,260.539,533.851,-922.158,222.825,561.074,690.414,278.352,542.849
12217,0,-84.0404,252.968,505.286,-153.949,264.481,497.391,-219.719,254.839,530.529,-292.721,264.612,554.136,-364.308,260.257,558.71,-422.394,214.447,556.687,,,,-555.744,240.579,565.783,-635.754,213.843,560.174,,,,,,,,,,,,,,,,-249.243,245.995,538.056,294.469,260.582,533.799,-922.155,222.797,561.076,690.426,278.352,542.85
12218,0,-84.0243,252.97,505.285,-153.938,264.478,497.391,-219.713,254.841,530.535,-292.715,264.65,554.137,-364.308,260.256,558.711,-422.408,214.483,556.684,,,,-555.73,240.576,565.779,-635.754,213.841,560.175,,,,,,,,,,,,,,,,-249.212,246.014,538.064,294.484,260.516,533.852,-922.161,222.783,561.077,690.426,278.352,542.85
12219,0,-84.0238,252.97,505.285,-153.923,264.477,497.392,-219.694,254.864,530.533,-292.715,264.651,554.137,-364.329,260.286,558.714,-422.396,214.452,556.685,,,,-555.729,240.573,565.779,-635.734,213.869,560.172,,,,,,,,,,,,,,,,-249.218,246.066,538.047,294.471,260.527,533.87,-922.166,222.807,561.076,690.426,278.352,542.85
12220,0,-84.0239,252.97,505.285,-153.915,264.502,497.393,-219.713,254.895,530.531,-292.633,264.525,554.151,-364.316,260.26,558.693,-422.409,214.48,556.692,,,,-555.716,240.602,565.778,-635.732,213.875,560.172,,,,,,,,,,,,,,,,-249.219,246.076,538.046,294.477,260.512,533.862,-922.156,222.795,561.076,690.414,278.351,542.849
12221,0,-84.0205,252.968,505.299,-153.915,264.503,497.393,-219.688,254.919,530.54,-292.684,264.669,554.138,-364.333,260.278,558.712,-422.424,214.525,556.69,,,,-555.702,240.638,565.78,-635.712,213.902,560.17,,,,,,,,,,,,,,,,-249.219,246.073,538.046,294.476,260.537,533.851,-922.159,222.786,561.077,690.426,278.352,542.85
12222,0,-84.0204,252.968,505.3,-153.901,264.525,497.377,-219.663,254.943,530.498,-292.642,264.61,554.149,-364.309,260.309,558.706,-422.411,214.493,556.692,,,,-555.691,240.637,565.776,-635.717,213.907,560.151,,,,,,,,,,,,,,,,-249.219,246.071,538.046,294.477,260.581,533.8,-922.161,222.783,561.077,690.426,278.352,542.85
12223,0,-84.0053,252.975,505.295,-153.878,264.524,497.377,-219.681,254.974,530.505,-292.619,264.637,554.15,-364.307,260.31,558.705,-422.389,214.541,556.68,,,,-555.676,240.662,565.775,-635.941,213.611,560.139,,,,,,,,,,,,,,,,-249.218,246.071,538.046,294.47,260.535,533.861,-922.102,222.912,561.047,690.426,278.352,542.85
12224,0,-84.0123,252.969,505.281,-153.855,264.549,497.379,-219.762,254.973,530.481,-292.631,264.649,554.125,-364.307,260.309,558.705,-422.389,214.553,556.688,,,,-555.678,240.666,565.775,-635.947,213.564,560.138,,,,,,,,,,,,,,,,-249.219,246.071,538.046,294.47,260.533,533.861,-922.073,223.011,561.036,690.426,278.352,542.85
12225,0,-84.0064,252.985,505.282,-153.833,264.575,497.381,-219.73,254.996,530.479,-292.608,264.673,554.154,-364.308,260.307,558.714,-422.406,214.589,556.696,,,,-555.677,240.667,565.777,-635.702,213.897,560.148,,,,,,,,,,,,,,,,-249.192,246.128,538.038,294.45,260.517,533.795,-922.065,223.027,561.034,690.426,278.352,542.85
12226,0,-84.0283,253.003,505.248,-153.838,264.578,497.359,-219.743,255.029,530.459,-292.612,264.676,554.155,-364.325,260.383,558.708,-422.407,214.593,556.697,,,,-555.686,240.736,565.775,-635.69,213.964,560.149,,,,,,,,,,,,,,,,-249.193,246.14,538.037,294.477,260.533,533.861,-922.076,223.036,561.035,690.426,278.352,542.85
12227,0,-83.9997,253.003,505.257,-153.839,264.578,497.358,-219.71,255.046,530.474,-292.611,264.733,554.16,-364.337,260.398,558.724,-422.42,214.629,556.695,,,,-555.691,240.748,565.776,-635.697,213.946,560.149,,,,,,,,,,,,,,,,-249.193,246.137,538.037,294.457,260.512,533.796,-922.078,223.034,561.035,690.426,278.352,542.85
12228,0,-83.9988,253.002,505.257,-153.817,264.603,497.36,-219.666,255.075,530.505,-292.632,264.764,554.164,-364.321,260.441,558.755,-422.434,214.671,556.692,,,,-555.678,240.739,565.771,-635.676,213.965,560.146,,,,,,,,,,,,,,,,-249.194,246.184,538.065,294.442,260.514,533.794,-922.075,223.005,561.037,690.416,278.331,542.851
12229,0,-84.0224,253.021,505.246,-153.794,264.629,497.362,-219.68,255.076,530.506,-292.6,264.786,554.166,-364.327,260.449,558.73,-422.45,214.714,556.701,,,,-555.661,240.768,565.773,-635.674,213.971,560.146,,,,,,,,,,,,,,,,-249.195,246.195,538.064,294.478,260.548,533.818,-922.117,223.024,561.041,690.414,278.351,542.849
12230,0,-84.0267,253.023,505.23,-153.773,264.655,497.364,-219.675,255.13,530.507,-292.62,264.814,554.169,-364.345,260.464,558.757,-422.448,214.716,556.691,,,,-555.685,240.807,565.774,-635.675,213.97,560.146,,,,,,,,,,,,,,,,-249.194,246.192,538.065,294.478,260.512,533.862,-922.115,223.03,561.04,690.414,278.352,542.849
12231,0,-84.0265,253.023,505.23,-153.779,264.655,497.344,-219.693,255.162,530.515,-292.611,264.807,554.138,-364.354,260.475,558.761,-422.416,214.734,556.689,,,,-555.688,240.816,565.777,-635.675,213.969,560.146,,,,,,,,,,,,,,,,-249.194,246.19,538.065,294.478,260.511,533.862,-922.113,223.033,561.04,690.416,278.331,542.851
12232,0,-84.0264,253.023,505.23,-153.798,264.656,497.343,-219.669,255.186,530.519,-292.618,264.871,554.174,,,,-422.426,214.775,556.688,,,,-555.711,240.851,565.768,-635.675,213.969,560.146,,,,,,,,,,,,,,,,-249.194,246.19,538.065,294.478,260.511,533.862,-922.117,223.06,561.038,690.414,278.351,542.849
12233,0,-84.0282,253.053,505.211,-154.126,264.361,497.107,-219.695,255.217,530.522,-292.613,264.861,554.142,,,,-422.444,214.818,556.697,,,,-555.7,240.888,565.768,-635.675,213.969,560.146,,,,,,,,,,,,,,,,-249.194,246.19,538.065,294.477,260.511,533.862,-922.109,223.044,561.039,690.426,278.353,542.85
12234,0,-84.0441,253.082,505.211,-154.163,264.39,497.121,-219.711,255.247,530.523,-292.612,264.859,554.142,,,,-422.442,214.821,556.686,,,,-555.688,240.886,565.766,-635.675,213.969,560.146,,,,,,,,,,,,,,,,-249.194,246.19,538.065,294.454,260.472,533.804,-922.068,223.157,561.059,690.414,278.351,542.849
12235,0,-84.0611,253.081,505.213,-153.801,264.755,497.342,-219.72,255.248,530.517,-292.616,264.914,554.142,,,,-422.455,214.855,556.683,,,,-555.684,240.882,565.777,-635.68,213.97,560.131,,,,,,,,,,,,,,,,-249.195,246.24,538.093,294.478,260.504,533.87,-922.073,223.222,561.057,690.401,278.383,542.848
12236,0,-84.0605,253.111,505.212,-153.732,264.743,497.329,-219.739,255.278,530.519,-292.625,264.926,554.145,,,,-422.458,214.861,556.695,,,,-555.716,240.932,565.745,-635.654,213.998,560.143,,,,,,,,,,,,,,,,-249.196,246.251,538.092,294.478,260.511,533.862,-922.073,223.222,561.057,690.426,278.353,542.85
12237,0,-84.0765,253.162,505.216,-153.837,264.924,497.38,-219.72,255.294,530.537,-292.612,264.92,554.146,,,,-422.472,214.897,556.694,,,,-555.725,240.933,565.772,-635.653,214.004,560.145,,,,,,,,,,,,,,,,-249.196,246.248,538.092,294.456,260.48,533.805,-922.138,223.08,561.089,690.414,278.351,542.849
12238,0,-84.1078,253.233,505.194,-153.689,264.797,497.333,-219.738,255.324,530.541,-292.687,265.002,554.18,,,,-422.473,214.902,556.694,,,,-555.693,240.965,565.743,-635.654,214.002,560.144,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.477,260.51,533.862,-922.117,223.127,561.068,690.426,278.352,542.85
12239,0,-84.0972,253.298,505.185,-153.798,264.93,497.339,-219.739,255.325,530.541,-292.624,264.976,554.147,,,,-422.47,214.899,556.682,,,,-555.717,240.976,565.747,-635.654,214.001,560.144,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.447,260.504,533.796,-922.139,223.124,561.037,690.414,278.351,542.849
12240,0,-84.0996,253.352,505.174,-153.848,265.039,497.368,-219.767,255.355,530.537,-292.697,265.067,554.185,,,,-422.472,214.899,556.693,,,,-555.707,240.974,565.745,-635.654,214.001,560.144,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.469,260.581,533.799,-922.147,223.106,561.039,690.416,278.331,542.851
12241,0,-84.0992,253.404,505.177,-153.539,265.428,497.149,-219.743,255.38,530.541,-292.71,265.092,554.164,,,,-422.486,214.937,556.693,,,,-555.728,241.006,565.737,-635.654,214.001,560.144,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.447,260.508,533.796,-922.102,223.195,561.061,690.417,278.331,542.851
12242,0,-84.1008,253.464,505.172,-153.755,265.113,497.291,-219.575,255.372,530.52,-292.7,265.071,554.185,,,,-422.126,215.176,556.655,,,,-555.733,241.015,565.737,-635.654,214.001,560.144,,,,,,,,,,,,,,,,-249.203,246.299,538.077,294.449,260.509,533.804,-922.122,223.125,561.035,690.419,278.355,542.849
12243,0,-84.0895,253.571,505.158,-153.785,265.115,497.294,-219.747,255.381,530.541,-292.683,265.059,554.186,,,,-422.433,214.946,556.683,,,,-555.72,240.981,565.748,-635.654,214.001,560.144,,,,,,,,,,,,,,,,-249.197,246.258,538.091,294.478,260.565,533.859,-922.162,223.062,561.092,690.426,278.353,542.85
12244,0,-84.0891,253.624,505.161,-153.785,265.171,497.3,-219.744,255.38,530.541,-292.686,265.06,554.197,,,,-422.5,214.921,556.691,,,,-555.719,240.939,565.745,-635.654,214.001,560.144,,,,,,,,,,,,,,,,-249.195,246.243,538.093,294.452,260.522,533.798,-922.218,222.916,561.076,690.417,278.331,542.851
12245,0,-84.0934,253.652,505.151,-153.758,265.199,497.302,-219.742,255.38,530.541,-292.71,265.035,554.185,,,,-422.474,214.898,556.682,,,,-555.721,240.924,565.771,-635.654,214.001,560.144,,,,,,,,,,,,,,,,-249.195,246.244,538.092,294.449,260.515,533.796,-922.141,223.11,561.072,690.404,278.33,542.85
12246,0,-84.0765,253.688,505.169,-153.739,265.182,497.304,-219.745,255.379,530.558,-292.667,265.046,554.197,,,,-422.469,214.897,556.681,,,,-555.686,240.886,565.778,-635.654,214.001,560.144,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.497,260.519,533.858,-922.124,223.156,561.033,690.414,278.351,542.849
12247,0,-84.12,253.69,505.161,-153.79,265.173,497.321,-219.771,255.355,530.563,-292.713,265.036,554.196,,,,-422.472,214.899,556.694,,,,-555.717,240.918,565.771,-635.674,213.972,560.146,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.469,260.538,533.851,-922.141,223.073,561.089,690.414,278.352,542.849
12248,0,-84.09,253.719,505.162,-153.799,265.196,497.306,-219.772,255.354,530.557,-292.717,264.981,554.217,,,,-422.472,214.9,556.694,,,,-555.724,240.926,565.769,-635.676,213.967,560.146,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.47,260.536,533.862,-922.168,223.016,561.097,690.414,278.351,542.849
12249,0,-84.0884,253.751,505.171,-153.779,265.182,497.33,-219.769,255.354,530.561,-292.647,264.896,554.171,,,,-422.459,214.862,556.695,,,,-555.723,240.924,565.769,-635.675,213.968,560.146,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.496,260.568,533.796,-922.114,223.134,561.068,690.416,278.331,542.851
12250,0,-84.0788,253.795,505.164,-153.746,265.151,497.299,-219.782,255.309,530.543,-292.621,264.803,554.145,,,,-422.476,214.797,556.698,,,,-555.749,240.9,565.774,-635.696,213.94,560.148,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.47,260.536,533.861,-922.076,223.216,561.057,690.426,278.352,542.85
12251,0,-84.0899,253.803,505.173,-153.755,265.162,497.318,-219.773,255.307,530.543,-292.62,264.801,554.145,,,,-422.477,214.789,556.687,,,,-555.712,240.854,565.777,-635.697,213.935,560.149,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.469,260.539,533.852,-922.037,223.224,561.051,690.414,278.352,542.849
12252,0,-84.0835,253.776,505.171,-153.757,265.113,497.337,-219.788,255.254,530.536,-292.682,264.819,554.164,,,,-422.462,214.756,556.688,,,,-555.721,240.816,565.777,-635.696,213.936,560.148,,,,,,,,,,,,,,,,-249.195,246.246,538.092,294.476,260.582,533.801,-922.133,223.09,561.087,690.416,278.332,542.851
12253,0,-84.0984,253.786,505.183,-153.598,264.856,497.338,-219.779,255.252,530.536,-292.651,264.781,554.144,-364.4,260.475,558.812,-422.448,214.714,556.69,,,,-555.75,240.79,565.775,-635.696,213.937,560.148,,,,,,,,,,,,,,,,-249.222,246.189,538.101,294.445,260.501,533.794,-922.084,223.125,561.064,690.426,278.352,542.85
12254,0,-84.0959,253.753,505.187,-153.375,265.188,497.173,-219.748,255.223,530.532,-292.696,264.78,554.19,-364.376,260.446,558.792,-422.447,214.709,556.69,,,,-555.752,240.792,565.771,-635.941,213.613,560.14,,,,,,,,,,,,,,,,-249.221,246.177,538.102,294.47,260.534,533.862,-922.051,223.193,561.055,690.416,278.332,542.851
12255,0,-84.095,253.761,505.169,-153.387,265.209,497.166,-219.764,255.197,530.542,-292.676,264.751,554.2,-364.381,260.394,558.777,-422.448,214.712,556.69,,,,-555.738,240.756,565.786,-635.73,213.848,560.15,,,,,,,,,,,,,,,,-249.221,246.18,538.101,294.469,260.582,533.799,-922.069,223.196,561.058,690.426,278.352,542.85
12256,0,-84.0996,253.728,505.181,-153.861,265.014,497.388,-219.756,255.167,530.539,-292.702,264.725,554.198,-364.372,260.383,558.804,-422.432,214.675,556.682,,,,-555.749,240.718,565.784,-635.712,213.921,560.151,,,,,,,,,,,,,,,,-249.22,246.133,538.073,294.489,260.528,533.848,-922.05,223.196,561.055,690.414,278.352,542.849
12257,0,-84.1058,253.676,505.173,-153.88,264.959,497.399,-219.742,255.122,530.512,-292.682,264.695,554.194,-364.378,260.393,558.763,-422.465,214.648,556.693,,,,-555.753,240.717,565.772,-635.739,213.885,560.153,,,,,,,,,,,,,,,,-249.219,246.122,538.074,294.469,260.582,533.8,-922.105,223.074,561.084,690.416,278.332,542.851
12258,0,-84.0924,253.704,505.183,-153.877,264.905,497.392,-219.733,255.098,530.516,-292.687,264.641,554.189,-364.355,260.372,558.764,-422.442,214.572,556.697,,,,-555.754,240.72,565.772,-635.74,213.871,560.153,,,,,,,,,,,,,,,,-249.22,246.125,538.074,294.504,260.521,533.859,-922.076,223.105,561.065,690.417,278.331,542.851
12259,0,-84.077,253.591,505.177,-154.225,264.5,497.172,-219.738,255.039,530.517,-292.646,264.597,554.185,-364.331,260.342,558.711,-422.439,214.562,556.698,,,,-555.754,240.657,565.786,-635.739,213.871,560.153,,,,,,,,,,,,,,,,-249.22,246.126,538.074,294.469,260.538,533.852,-922.109,223.032,561.088,690.416,278.331,542.851
12260,0,-84.1014,253.504,505.159,-153.904,264.763,497.376,-219.716,255.004,530.5,-292.676,264.575,554.183,-364.358,260.309,558.733,-422.438,214.566,556.689,,,,-555.738,240.642,565.781,-635.733,213.872,560.172,,,,,,,,,,,,,,,,-249.22,246.127,538.074,294.477,260.533,533.862,-922.075,223.108,561.064,690.404,278.33,542.85
12261,0,-84.0686,253.377,505.153,-153.847,264.616,497.322,-219.721,254.983,530.516,-292.719,264.652,554.138,-364.356,260.314,558.74,-422.438,214.567,556.688,,,,-555.739,240.644,565.781,-635.733,213.873,560.173,,,,,,,,,,,,,,,,-249.214,246.074,538.091,294.449,260.514,533.797,-922.091,223.048,561.037,690.404,278.33,542.85
12262,0,-84.0724,253.245,505.157,-153.862,264.581,497.337,-219.741,254.928,530.504,-292.739,264.667,554.136,-364.338,260.291,558.697,-422.424,214.53,556.69,,,,-555.979,241.077,565.835,-635.754,213.844,560.174,,,,,,,,,,,,,,,,-249.218,246.114,538.075,294.477,260.534,533.862,-922.114,222.997,561.043,690.426,278.352,542.85
